N,P,K,temperature,humidity,pH,rainfall,label,category
85.86,56.55,83.21,17.95,62.86,6.7,56.07,Kohlrabi,Vegetables
84.82,54.76,78.8,28.96,66.36,7.09,123.35,Papaya,Fruits
73.22,47.56,42.69,15.29,61.95,6.31,69.44,Mustard,Oilseeds
77.01,47.69,37.49,13.78,45.85,6.71,64.83,Barley,Cereals & Grains
60.89,34.95,65.66,28.55,75.08,6.65,73.75,Bottle Gourd,Vegetables
62.09,31.11,40.98,22.04,60.5,6.88,52.04,Amaranth,Cereals & Grains
66.27,53.51,72.09,13.4,53.75,6.06,93.17,Peach,Fruits
76.32,55.27,63.58,23.45,64.12,7.05,68.81,Zucchini,Vegetables
66.98,41.66,76.06,33.02,70.99,6.64,84.26,Ridgegourd,Vegetables
61.5,36.61,64.67,29.63,66.5,6.84,74.51,Bottle Gourd,Vegetables
82.69,62.22,70.28,23.7,65.4,7.01,88.17,Capsicum,Vegetables
24.1,38.09,43.46,33.55,49.32,8.15,43.3,Cluster Bean,Vegetables
85.18,50.3,96.28,13.75,70.51,6.78,60.42,Celery Root,Vegetables
60.34,44.33,76.6,14.77,76.27,6.0,73.44,Raspberry,Fruits
109.04,63.04,80.77,23.8,65.95,6.35,72.32,Brinjal,Vegetables
40.77,30.69,71.13,9.77,72.12,4.07,67.71,Blueberry,Fruits
79.49,58.41,108.26,17.91,70.69,6.62,101.8,Kiwi,Fruits
79.95,52.77,60.16,17.22,66.49,7.04,65.25,Spinach,Vegetables
64.01,37.58,73.46,30.84,68.87,6.53,99.96,Ridgegourd,Vegetables
68.09,45.6,65.75,17.36,72.07,6.86,78.09,Mint,Spices & Herbs
99.93,56.37,52.87,25.87,48.64,6.56,95.85,Cotton,Cash Crops
55.37,40.46,50.57,27.41,54.46,6.28,83.5,Dragon Fruit,Fruits
23.77,56.86,66.71,30.77,61.7,6.31,93.68,Peanut,Pulses & Legumes
31.19,27.89,35.84,21.09,56.15,6.81,49.01,Fennel,Spices & Herbs
71.98,32.23,92.66,27.74,78.06,5.57,218.17,Mangosteen,Fruits
47.54,22.89,31.21,20.54,51.26,6.56,52.09,Teff,Cereals & Grains
63.91,42.02,99.52,16.4,65.41,6.65,55.76,Parsnip,Vegetables
99.01,52.89,73.86,25.38,64.13,6.75,67.78,Chilli,Spices & Herbs
59.88,37.65,38.56,18.27,44.46,6.5,70.28,Flax,Fiber Crops
101.52,62.1,78.46,26.36,66.41,6.71,79.61,Chilli,Spices & Herbs
65.3,35.12,41.64,25.69,45.35,6.34,63.39,Safflower,Oilseeds
28.13,57.25,61.82,14.89,73.36,8.02,74.35,Berseem,Fodder Crops
80.9,45.11,49.61,29.38,70.87,6.33,106.94,Kenaf,Fiber Crops
146.37,65.2,79.76,22.16,55.0,6.4,80.08,Maize,Cereals & Grains
32.12,50.29,68.96,23.54,56.35,7.06,47.36,Alfalfa,Fodder Crops
84.59,36.2,54.19,30.38,61.92,6.8,51.7,Sudan Grass,Fodder Crops
146.98,52.79,120.29,31.06,74.88,6.89,144.57,Sugarcane,Cash Crops
118.67,49.85,136.14,31.44,76.06,5.85,118.01,Banana,Fruits
87.2,58.37,56.57,19.21,55.97,6.56,81.55,Sunflower,Oilseeds
65.3,63.95,77.16,21.72,57.28,6.89,63.73,Garlic,Vegetables
29.95,56.0,70.54,28.21,65.19,6.26,86.27,Peanut,Pulses & Legumes
60.32,41.67,43.62,14.68,46.6,6.69,44.83,Linseed,Oilseeds
80.95,54.84,79.62,26.5,66.26,6.83,137.39,Papaya,Fruits
72.46,35.43,42.53,20.74,87.22,4.94,183.34,Tea,Cash Crops
53.37,34.77,32.53,19.02,44.7,6.44,54.88,Flax,Fiber Crops
24.31,42.55,51.39,23.62,60.07,6.25,74.22,Lima Bean,Pulses & Legumes
81.4,62.12,72.23,21.14,59.47,7.19,69.49,Zucchini,Vegetables
49.39,36.43,39.2,16.57,61.25,6.32,63.95,Dill,Spices & Herbs
42.7,22.86,25.71,30.34,44.06,6.59,42.12,Sesame,Oilseeds
43.38,33.67,38.99,21.36,57.01,7.1,56.72,Fenugreek,Spices & Herbs
24.01,30.24,31.5,33.43,40.94,6.84,32.28,Moth Bean,Pulses & Legumes
81.21,44.95,44.4,25.05,83.16,7.24,177.26,Jute,Cash Crops
61.37,51.3,69.52,25.22,80.77,6.29,130.88,Jackfruit,Fruits
41.89,29.25,28.76,17.81,45.24,7.73,48.71,Ajwain,Spices & Herbs
96.51,65.12,87.65,12.28,64.27,6.37,60.83,Cabbage,Vegetables
99.59,73.6,91.43,15.78,57.27,6.97,66.52,Asparagus,Vegetables
55.79,30.45,49.24,27.38,62.65,5.88,71.89,Moringa,Plantation Crops
52.64,46.94,89.7,21.93,57.81,6.93,114.87,Lemon,Fruits
62.09,44.57,63.72,27.64,76.0,6.9,174.66,Litchi,Fruits
82.11,57.06,74.8,25.76,76.62,6.41,149.07,Turmeric,Cash Crops
75.26,50.67,63.08,16.62,68.79,6.86,61.69,Spinach,Vegetables
89.67,52.5,84.7,18.8,66.84,6.7,69.08,Kohlrabi,Vegetables
70.11,39.71,87.43,28.25,82.57,6.21,204.36,Mangosteen,Fruits
66.45,42.18,69.0,28.42,73.89,6.92,68.04,Pumpkin,Vegetables
27.72,53.44,58.1,18.04,62.65,7.04,77.31,Peas,Pulses & Legumes
129.4,71.11,78.01,22.14,57.58,6.76,91.53,Maize,Cereals & Grains
60.88,38.99,34.86,20.29,58.52,6.62,76.18,Coriander,Spices & Herbs
66.87,44.71,89.96,13.64,74.31,5.93,75.72,Raspberry,Fruits
78.23,40.04,38.87,6.63,59.43,5.23,53.0,Rye,Cereals & Grains
29.57,50.0,81.38,18.5,55.59,7.14,61.36,Alfalfa,Fodder Crops
63.82,43.83,86.7,28.72,79.24,6.4,231.25,Mangosteen,Fruits
60.99,58.85,96.94,16.94,57.02,6.54,44.9,Carrot,Vegetables
71.3,46.56,81.73,20.12,88.48,6.37,243.9,Cocoa,Plantation Crops
103.46,48.14,52.53,16.53,50.77,6.76,81.78,Wheat,Cereals & Grains
96.28,62.66,101.36,13.86,62.09,6.97,68.77,Asparagus,Vegetables
36.93,63.63,67.43,27.97,69.18,6.71,88.41,Soybean,Pulses & Legumes
58.74,28.77,56.95,27.98,84.28,5.15,218.98,Rubber,Cash Crops
77.31,46.66,69.55,28.5,62.09,6.59,85.98,Muskmelon,Fruits
60.52,47.67,66.21,25.88,79.75,6.2,266.41,Black Pepper,Cash Crops
52.58,38.72,70.94,25.42,63.04,6.71,77.86,Persimmon,Fruits
27.29,55.65,53.62,18.09,54.64,6.9,57.29,Faba Bean,Pulses & Legumes
87.45,49.55,67.69,29.65,72.7,6.81,54.42,Okra,Vegetables
68.66,33.33,58.3,19.97,71.63,6.7,108.18,Mulberry,Fruits
66.39,50.51,96.18,15.05,54.38,6.2,56.95,Carrot,Vegetables
79.13,47.23,87.83,25.9,73.45,6.68,135.42,Papaya,Fruits
34.3,52.64,32.24,26.43,74.33,6.15,97.9,Black Gram,Pulses & Legumes
32.63,34.3,34.29,21.01,55.66,6.44,48.45,Fenugreek,Spices & Herbs
49.93,27.29,65.85,42.65,38.41,8.25,32.86,Date Palm,Plantation Crops
73.23,49.1,102.08,24.15,67.27,5.18,136.53,Pineapple,Fruits
68.3,49.98,97.85,12.95,67.19,7.41,53.59,Beetroot,Vegetables
21.21,43.65,63.13,27.13,66.91,6.45,77.88,Peanut,Pulses & Legumes
66.91,38.57,32.51,19.86,63.63,6.92,53.94,Amaranth,Cereals & Grains
89.53,52.75,90.74,24.43,61.26,5.94,114.28,Grapefruit,Fruits
73.7,49.48,57.14,19.14,69.09,6.69,59.49,Spinach,Vegetables
158.56,59.75,107.54,31.7,71.98,6.62,172.05,Sugarcane,Cash Crops
79.2,36.2,41.56,12.08,58.11,6.26,67.8,Rye,Cereals & Grains
52.92,26.51,52.97,24.27,80.81,6.21,232.38,Cardamom,Cash Crops
77.62,43.31,76.69,22.4,71.82,6.56,150.9,Passion Fruit,Fruits
96.72,52.99,52.17,14.38,54.16,7.12,58.63,Canola,Oilseeds
48.56,32.85,66.49,24.1,77.17,6.45,233.07,Cardamom,Cash Crops
23.83,44.37,41.95,33.06,54.57,6.53,65.5,Cowpea,Pulses & Legumes
43.77,21.68,27.76,16.83,50.16,6.32,42.6,Teff,Cereals & Grains
19.97,33.19,32.25,31.61,44.76,6.57,31.8,Moth Bean,Pulses & Legumes
79.3,36.46,48.21,8.7,62.89,6.11,63.64,Rye,Cereals & Grains
147.53,53.64,105.68,32.61,75.41,7.23,176.79,Sugarcane,Cash Crops
98.55,39.72,81.06,28.54,72.11,6.6,120.62,Napier Grass,Fodder Crops
49.25,29.59,42.33,17.47,61.96,6.31,61.94,Dill,Spices & Herbs
90.33,68.89,57.03,26.01,61.95,6.26,89.06,Sunflower,Oilseeds
37.05,30.04,35.16,24.57,51.72,6.76,40.13,Fennel,Spices & Herbs
21.53,32.87,29.74,33.75,41.88,6.56,36.37,Moth Bean,Pulses & Legumes
49.52,29.04,61.7,34.64,36.07,8.48,22.55,Date Palm,Plantation Crops
51.93,33.51,48.57,30.05,66.78,5.3,62.82,Moringa,Plantation Crops
74.53,44.97,136.49,33.32,81.01,6.65,144.23,Coconut,Fruits
86.64,45.78,95.12,14.75,64.87,6.49,51.15,Celery Root,Vegetables
75.9,46.08,102.9,26.2,83.69,6.55,205.39,Arecanut,Plantation Crops
51.26,30.7,27.69,25.95,61.0,6.88,78.59,Niger Seed,Oilseeds
82.26,47.37,94.47,26.63,83.17,6.55,130.22,Yam,Vegetables
75.92,43.08,85.1,18.23,59.01,6.82,118.52,Apple,Fruits
30.02,47.13,57.56,20.12,67.36,8.12,68.64,Berseem,Fodder Crops
77.48,49.16,73.18,29.46,64.16,6.53,90.26,Muskmelon,Fruits
81.6,43.2,88.17,22.49,67.18,7.07,135.44,Avocado,Fruits
29.25,54.5,51.15,13.62,61.34,7.12,65.27,Faba Bean,Pulses & Legumes
134.86,109.95,115.16,15.66,76.26,5.88,90.92,Potato,Vegetables
66.5,50.13,76.46,27.83,69.19,6.55,81.9,Mandarin,Fruits
79.08,55.59,108.96,16.47,68.73,6.53,96.63,Kiwi,Fruits
91.62,66.94,70.41,24.32,64.54,7.12,91.81,Capsicum,Vegetables
64.03,37.67,51.28,23.56,70.09,6.81,65.32,Basil,Spices & Herbs
92.93,63.31,95.6,18.23,60.53,6.93,73.25,Asparagus,Vegetables
91.26,35.19,109.09,26.55,80.63,6.3,148.14,Colocasia,Vegetables
83.02,40.22,103.01,27.06,78.47,6.0,170.06,Taro,Vegetables
93.35,72.55,69.56,20.95,62.1,6.19,93.73,Sunflower,Oilseeds
44.93,30.28,51.07,15.64,67.86,4.12,63.45,Blueberry,Fruits
65.64,43.83,83.94,28.76,60.92,6.5,106.03,Orange,Fruits
81.95,53.64,86.91,24.99,70.09,7.15,121.12,Avocado,Fruits
69.8,35.86,43.6,31.87,57.49,6.55,42.54,Sorghum,Cereals & Grains
29.5,43.63,26.58,29.14,70.69,7.38,104.77,Pigeon Pea,Pulses & Legumes
49.04,35.09,32.76,33.47,47.72,6.47,44.69,Millet,Cereals & Grains
81.47,55.11,53.93,20.07,68.44,6.72,65.6,Spinach,Vegetables
42.13,29.8,24.63,16.57,38.99,7.53,48.44,Cumin,Spices & Herbs
140.5,59.65,83.54,20.26,60.28,6.61,89.94,Maize,Cereals & Grains
54.5,32.48,43.2,26.79,77.36,5.91,207.8,Nutmeg,Cash Crops
33.58,48.26,38.4,28.65,63.03,7.24,76.58,Green Gram,Pulses & Legumes
49.13,58.5,65.49,32.48,76.22,6.73,80.2,Bitter Gourd,Vegetables
40.98,29.76,47.19,26.54,49.89,6.67,65.18,Tamarind,Plantation Crops
73.92,47.08,69.2,34.54,63.26,6.72,88.05,Muskmelon,Fruits
34.49,48.06,49.67,21.18,45.9,6.57,67.3,Chickpea,Pulses & Legumes
24.68,60.01,57.7,17.0,62.18,6.56,69.66,Peas,Pulses & Legumes
75.55,42.78,39.52,14.32,44.22,6.69,64.74,Barley,Cereals & Grains
87.94,53.26,55.91,25.08,59.12,7.1,69.23,Hemp,Fiber Crops
74.01,36.38,33.11,21.05,61.84,6.95,62.02,Amaranth,Cereals & Grains
40.42,37.79,31.7,16.67,46.03,7.37,50.22,Ajwain,Spices & Herbs
57.78,38.09,36.98,16.28,45.37,6.67,57.1,Flax,Fiber Crops
53.22,45.85,52.8,24.54,55.96,6.8,66.13,Pomegranate,Fruits
63.85,53.21,68.59,16.03,59.3,6.5,52.83,Lettuce,Vegetables
59.6,30.65,37.44,23.76,61.26,6.71,57.58,Amaranth,Cereals & Grains
68.34,56.54,63.33,10.2,59.81,7.14,78.98,Cherry,Fruits
97.41,48.14,48.73,27.12,76.16,6.43,207.51,Rice,Cereals & Grains
77.26,48.87,60.18,31.82,71.66,7.43,76.83,Guava,Fruits
48.88,32.82,28.08,25.89,61.94,6.55,78.49,Niger Seed,Oilseeds
56.82,42.05,57.34,14.12,57.64,6.34,56.62,Radish,Vegetables
79.55,52.39,77.64,19.55,62.58,6.34,66.36,Kohlrabi,Vegetables
42.24,33.11,49.69,25.74,76.05,6.86,241.9,Clove,Cash Crops
68.58,61.8,82.97,20.32,62.44,6.87,53.08,Garlic,Vegetables
68.91,37.29,88.97,22.87,66.88,6.3,90.76,Lemon,Fruits
67.13,46.27,95.63,16.95,67.8,7.3,54.83,Beetroot,Vegetables
31.58,48.47,33.3,23.94,73.95,6.21,108.54,Black Gram,Pulses & Legumes
73.83,57.71,72.61,10.63,67.79,6.92,122.25,Pear,Fruits
93.92,69.5,100.04,14.05,61.23,6.82,72.87,Brussels Sprouts,Vegetables
68.64,38.15,86.43,29.59,77.72,5.69,216.31,Mangosteen,Fruits
65.19,48.15,67.79,31.5,68.99,6.57,75.2,Guava,Fruits
96.62,73.03,102.09,24.8,69.71,6.31,83.05,Tomato,Vegetables
56.35,29.15,56.87,21.54,84.65,5.92,192.99,Cardamom,Cash Crops
68.11,46.46,94.94,14.83,59.17,7.08,54.86,Beetroot,Vegetables
31.1,38.22,42.82,31.46,42.15,8.14,54.48,Cluster Bean,Vegetables
67.53,33.17,79.25,25.27,62.67,6.71,93.16,Orange,Fruits
44.81,26.45,34.5,34.88,53.5,6.48,45.08,Sisal,Fiber Crops
145.96,59.64,115.28,32.28,70.64,7.06,130.27,Sugarcane,Cash Crops
78.07,55.43,90.41,20.78,79.51,6.34,161.76,Coffee,Cash Crops
65.59,46.67,99.3,24.63,83.7,6.51,197.57,Arecanut,Plantation Crops
33.5,32.32,40.87,22.21,57.58,6.58,52.43,Fenugreek,Spices & Herbs
46.11,25.96,61.68,27.94,60.93,6.87,83.74,Fig,Fruits
68.52,36.44,64.1,25.27,54.91,6.56,81.08,Watermelon,Fruits
63.8,38.95,47.2,29.05,50.84,6.69,64.47,Safflower,Oilseeds
53.28,46.59,68.28,31.8,77.54,6.66,84.01,Bitter Gourd,Vegetables
57.63,41.92,59.57,13.46,58.56,6.57,59.16,Radish,Vegetables
82.85,40.2,39.11,8.7,53.79,6.33,73.82,Oats,Cereals & Grains
50.41,19.3,27.97,28.85,43.36,6.7,41.95,Sesame,Oilseeds
70.36,46.7,88.64,29.4,67.95,5.92,110.25,Longan,Fruits
30.38,50.39,33.06,24.52,68.56,7.09,90.79,Pigeon Pea,Pulses & Legumes
94.01,63.6,54.71,27.02,49.99,7.11,68.26,Cotton,Cash Crops
104.62,61.07,97.4,17.12,57.58,6.98,71.04,Cauliflower,Vegetables
135.26,66.88,177.59,27.49,85.04,6.21,208.17,Oil Palm,Plantation Crops
66.41,36.22,69.86,14.0,63.62,6.54,65.23,Endive,Vegetables
31.9,50.38,35.51,28.24,59.28,6.76,71.41,Green Gram,Pulses & Legumes
81.6,45.46,100.03,12.88,65.88,6.38,48.09,Celery Root,Vegetables
59.97,36.47,39.21,25.11,61.05,6.95,54.86,Amaranth,Cereals & Grains
67.85,47.69,55.26,32.68,67.65,7.11,57.32,Guava,Fruits
79.77,41.59,83.2,24.11,60.04,6.24,70.41,Tobacco,Cash Crops
142.9,53.73,109.27,30.7,76.97,7.19,162.53,Sugarcane,Cash Crops
93.24,58.57,56.42,26.25,57.85,7.09,67.1,Hemp,Fiber Crops
130.76,60.24,77.96,23.8,57.76,6.82,80.78,Sweet Corn,Vegetables
69.22,47.51,94.39,18.39,84.91,5.89,250.46,Cocoa,Plantation Crops
23.94,53.05,63.95,30.4,64.54,6.38,91.41,Peanut,Pulses & Legumes
74.62,42.16,79.42,30.7,82.61,6.49,183.63,Rambutan,Fruits
71.33,50.36,69.24,12.1,56.32,6.91,107.62,Pear,Fruits
115.26,67.24,76.77,21.97,56.2,6.72,80.05,Maize,Cereals & Grains
106.19,58.5,86.48,20.66,61.63,6.62,73.52,Artichoke,Vegetables
75.27,57.64,75.19,25.67,76.36,5.64,125.94,Turmeric,Cash Crops
82.33,51.84,86.12,27.52,75.41,7.05,139.25,Ginger,Cash Crops
27.74,50.29,44.1,21.95,64.25,6.22,80.46,Runner Bean,Pulses & Legumes
66.95,47.94,75.32,16.13,63.23,6.6,57.75,Lettuce,Vegetables
77.7,71.99,66.63,18.06,64.18,6.68,59.96,Onion,Vegetables
73.34,55.15,94.12,25.67,71.86,5.86,123.01,Longan,Fruits
28.31,25.27,36.99,34.26,46.87,8.05,45.94,Neem,Plantation Crops
76.37,54.84,73.29,25.21,83.17,6.71,170.88,Turmeric,Cash Crops
87.51,44.92,60.22,21.71,65.36,6.73,62.15,Swiss Chard,Vegetables
28.92,47.56,60.78,15.22,72.23,8.07,58.79,Berseem,Fodder Crops
55.02,38.51,61.76,13.81,54.58,6.69,46.26,Radish,Vegetables
70.38,44.42,79.12,14.49,59.44,6.18,68.81,Endive,Vegetables
26.69,53.04,49.07,15.68,67.93,6.64,63.3,Peas,Pulses & Legumes
88.11,62.64,58.46,22.75,54.33,6.41,92.94,Sunflower,Oilseeds
78.74,50.74,91.83,24.64,78.53,6.4,130.8,Yam,Vegetables
64.51,30.74,42.14,31.69,54.45,6.6,43.23,Sorghum,Cereals & Grains
101.84,61.05,60.37,26.46,47.17,6.63,99.77,Cotton,Cash Crops
87.31,46.57,71.99,18.35,66.08,5.99,82.57,Swiss Chard,Vegetables
67.39,44.77,86.27,20.97,67.66,5.52,155.91,Pineapple,Fruits
57.0,46.86,69.53,16.18,61.49,6.36,62.73,Lettuce,Vegetables
37.87,26.96,35.59,23.51,58.76,7.17,55.41,Fennel,Spices & Herbs
91.12,65.77,89.08,12.32,64.26,6.61,71.23,Cabbage,Vegetables
23.55,30.67,32.96,27.32,48.47,6.13,32.06,Moth Bean,Pulses & Legumes
97.83,59.3,74.74,13.86,64.35,6.88,53.73,Kale,Vegetables
46.03,32.01,53.2,29.39,79.35,5.61,204.79,Rubber,Cash Crops
96.45,67.58,97.8,17.12,59.71,7.23,77.76,Asparagus,Vegetables
43.15,24.34,33.23,20.24,44.39,6.5,40.7,Teff,Cereals & Grains
77.54,47.41,80.71,24.09,58.77,6.18,71.24,Tobacco,Cash Crops
84.15,52.43,78.7,25.85,59.97,6.61,133.31,Papaya,Fruits
75.75,46.85,77.28,22.17,78.8,6.72,144.11,Passion Fruit,Fruits
59.9,46.91,46.1,27.45,59.66,6.7,66.22,Pomegranate,Fruits
64.9,42.24,42.03,25.38,53.79,6.53,57.74,Safflower,Oilseeds
105.8,65.9,96.34,16.81,63.76,6.75,51.24,Broccoli,Vegetables
45.67,27.52,25.66,18.76,51.4,8.0,37.16,Cumin,Spices & Herbs
44.31,30.47,48.94,31.49,61.71,6.93,80.95,Tamarind,Plantation Crops
47.32,24.94,26.32,26.45,44.9,6.43,44.13,Sesame,Oilseeds
67.11,41.67,76.43,31.15,69.94,6.46,95.86,Ridgegourd,Vegetables
77.28,41.6,103.63,16.05,64.98,7.21,52.13,Beetroot,Vegetables
101.51,58.08,66.01,10.02,68.17,7.25,33.36,Kale,Vegetables
84.64,67.34,101.49,15.15,58.95,7.24,67.01,Brussels Sprouts,Vegetables
81.67,44.24,43.44,25.16,68.27,7.06,102.53,Kenaf,Fiber Crops
69.0,55.27,99.37,14.08,57.78,6.34,62.21,Carrot,Vegetables
94.14,69.36,112.94,24.14,67.51,6.26,96.72,Tomato,Vegetables
96.31,53.39,51.36,11.17,58.44,7.3,62.33,Canola,Oilseeds
47.46,25.68,74.78,14.89,66.87,4.2,76.38,Blueberry,Fruits
64.74,45.51,88.46,27.21,83.66,6.59,173.61,Rambutan,Fruits
32.71,27.27,38.77,31.04,48.11,7.76,33.49,Neem,Plantation Crops
83.41,47.82,96.81,15.71,59.39,6.53,60.94,Kohlrabi,Vegetables
80.58,42.26,102.19,14.11,61.95,7.6,56.66,Beetroot,Vegetables
49.21,37.64,44.45,30.74,55.09,6.62,75.2,Dragon Fruit,Fruits
29.44,40.9,45.59,33.82,54.05,8.03,50.7,Cluster Bean,Vegetables
106.05,48.22,49.49,29.04,77.78,6.01,225.72,Rice,Cereals & Grains
81.2,51.09,77.06,22.18,66.06,6.42,67.61,Swiss Chard,Vegetables
47.96,22.25,58.07,41.85,35.46,8.97,22.2,Date Palm,Plantation Crops
32.52,54.05,37.54,26.0,63.09,7.12,73.15,Green Gram,Pulses & Legumes
75.45,41.07,88.66,23.98,77.4,5.79,218.05,Mangosteen,Fruits
92.1,48.22,94.01,12.37,69.54,7.05,69.31,Celery Root,Vegetables
31.56,46.65,38.28,27.45,60.57,7.6,76.58,Green Gram,Pulses & Legumes
42.05,31.88,40.88,28.62,75.51,6.59,246.03,Clove,Cash Crops
71.81,46.65,104.95,29.74,75.99,6.41,121.72,Yam,Vegetables
25.41,53.32,65.72,30.17,66.89,6.28,103.09,Peanut,Pulses & Legumes
76.98,35.41,110.0,14.57,63.29,7.12,60.3,Beetroot,Vegetables
33.62,51.2,35.05,26.15,72.31,6.29,82.36,Black Gram,Pulses & Legumes
75.41,46.61,71.37,20.99,60.95,6.34,70.87,Tobacco,Cash Crops
73.16,45.83,46.01,20.49,53.02,6.33,69.04,Mustard,Oilseeds
51.56,37.03,32.94,22.11,62.32,6.48,81.19,Coriander,Spices & Herbs
79.59,42.06,83.66,20.93,87.23,6.35,156.2,Coffee,Cash Crops
70.56,35.8,37.19,26.1,61.4,6.85,56.89,Amaranth,Cereals & Grains
77.88,44.27,38.29,12.79,48.35,6.71,65.05,Barley,Cereals & Grains
75.95,52.66,87.56,27.84,67.95,5.69,124.8,Longan,Fruits
55.73,31.91,49.28,22.22,86.4,6.44,189.3,Vanilla,Cash Crops
49.46,33.25,28.95,24.55,71.86,7.01,88.76,Niger Seed,Oilseeds
27.26,55.93,53.88,14.91,49.34,7.4,67.99,Faba Bean,Pulses & Legumes
74.13,37.42,67.39,11.98,62.17,7.01,72.26,Endive,Vegetables
25.71,41.96,43.11,26.88,61.14,6.33,65.95,Lima Bean,Pulses & Legumes
81.22,49.61,97.76,13.78,70.36,6.31,82.67,Celery Root,Vegetables
61.48,27.8,35.97,31.69,48.05,6.55,35.14,Millet,Cereals & Grains
87.22,52.36,79.17,25.08,63.85,6.0,114.77,Grapefruit,Fruits
99.57,58.46,71.68,10.91,66.2,6.83,43.29,Kale,Vegetables
68.96,47.3,102.97,15.3,60.44,7.34,47.04,Beetroot,Vegetables
46.96,31.8,45.02,33.17,57.93,6.29,36.4,Sisal,Fiber Crops
66.34,45.02,80.28,13.6,60.03,6.21,95.45,Plum,Fruits
41.5,32.06,65.29,25.26,80.84,6.12,223.82,Cardamom,Cash Crops
28.06,44.89,52.06,21.06,50.14,6.69,75.32,Chickpea,Pulses & Legumes
77.07,44.23,115.77,28.52,87.99,6.61,169.57,Coconut,Fruits
138.71,59.25,197.06,28.53,81.92,6.24,197.52,Oil Palm,Plantation Crops
33.98,58.35,66.29,28.82,67.12,6.63,93.33,Soybean,Pulses & Legumes
81.61,40.16,50.38,12.56,54.64,6.74,51.63,Triticale,Cereals & Grains
54.67,51.28,38.59,23.96,55.38,6.82,57.67,Pomegranate,Fruits
55.24,30.86,54.68,21.24,88.43,5.96,215.46,Cardamom,Cash Crops
85.13,39.92,61.05,13.78,66.22,6.36,75.74,Swiss Chard,Vegetables
110.7,46.03,83.8,19.03,61.86,6.86,71.87,Artichoke,Vegetables
81.3,57.23,87.71,18.12,64.35,6.65,60.0,Leek,Vegetables
63.66,35.3,50.93,19.41,67.35,7.01,72.41,Basil,Spices & Herbs
120.69,63.97,79.14,22.41,54.9,6.58,91.66,Sweet Corn,Vegetables
82.52,67.37,71.8,21.99,67.22,6.64,97.41,Capsicum,Vegetables
58.68,41.08,60.2,14.49,59.95,6.46,61.82,Radish,Vegetables
38.1,33.61,45.02,25.69,75.72,6.29,201.33,Clove,Cash Crops
84.64,35.97,95.55,27.55,75.18,6.11,158.31,Taro,Vegetables
58.82,31.44,36.2,26.09,78.84,5.98,207.01,Nutmeg,Cash Crops
58.64,47.52,100.49,12.96,65.76,7.2,58.33,Beetroot,Vegetables
61.19,38.07,65.89,24.18,85.0,6.14,207.24,Cardamom,Cash Crops
86.07,62.49,79.71,19.46,65.71,7.06,70.73,Zucchini,Vegetables
103.98,66.89,95.91,14.76,67.51,7.24,73.12,Broccoli,Vegetables
32.52,31.33,38.61,30.88,37.6,7.77,42.91,Neem,Plantation Crops
64.52,38.01,63.2,20.46,67.71,6.84,102.26,Mulberry,Fruits
81.99,40.23,69.43,25.03,60.72,6.34,62.86,Tobacco,Cash Crops
92.95,58.11,78.15,15.18,72.52,6.9,82.64,Celery,Spices & Herbs
63.49,54.35,68.94,12.44,68.36,7.21,114.8,Pear,Fruits
95.67,68.44,89.85,12.91,66.7,6.83,66.56,Cabbage,Vegetables
75.59,49.5,103.16,25.36,82.67,6.51,128.58,Yam,Vegetables
95.09,66.3,96.49,13.49,65.97,6.18,61.81,Cabbage,Vegetables
89.31,71.04,60.88,24.21,59.05,6.54,80.9,Sunflower,Oilseeds
89.13,66.53,60.78,24.21,55.47,6.41,79.25,Sunflower,Oilseeds
126.79,70.31,83.08,25.41,57.14,6.61,73.71,Sweet Corn,Vegetables
68.92,44.42,72.43,20.46,80.55,6.61,84.7,Mint,Spices & Herbs
39.52,41.44,53.27,25.23,63.37,5.74,61.78,Moringa,Plantation Crops
65.84,42.13,68.19,29.18,77.68,6.35,136.37,Litchi,Fruits
26.71,43.98,34.52,14.69,51.05,6.55,48.19,Field Pea,Pulses & Legumes
55.1,32.52,46.44,15.49,57.51,6.7,41.13,Linseed,Oilseeds
95.98,55.02,53.72,28.01,75.61,6.21,261.33,Rice,Cereals & Grains
26.66,54.33,50.44,13.3,64.71,6.64,71.51,Peas,Pulses & Legumes
66.14,45.25,39.61,14.17,51.15,7.05,67.17,Barley,Cereals & Grains
87.45,45.91,41.41,14.59,56.39,6.69,56.9,Triticale,Cereals & Grains
109.33,62.01,100.55,15.18,62.63,6.7,71.41,Cauliflower,Vegetables
106.93,61.71,90.48,14.32,67.91,6.89,63.77,Broccoli,Vegetables
62.93,46.72,71.78,14.64,65.32,6.49,75.77,Plum,Fruits
27.59,44.95,29.64,26.83,64.21,7.11,111.59,Pigeon Pea,Pulses & Legumes
67.1,55.38,89.95,21.64,67.31,5.96,141.96,Longan,Fruits
94.62,69.15,66.82,21.39,66.49,6.33,81.15,Brinjal,Vegetables
70.11,43.72,104.34,28.84,79.92,6.48,193.46,Arecanut,Plantation Crops
73.69,33.79,48.35,22.75,89.85,4.79,216.73,Tea,Cash Crops
60.15,47.73,68.66,10.68,59.84,7.07,70.52,Cherry,Fruits
39.62,32.16,31.34,24.89,58.25,6.69,79.55,Niger Seed,Oilseeds
40.24,31.03,49.03,22.39,77.73,6.9,239.51,Clove,Cash Crops
26.38,49.38,40.09,23.66,65.85,6.27,99.51,Runner Bean,Pulses & Legumes
