N,P,K,temperature,humidity,pH,rainfall,label,category
94.39,48.57,62.57,25.58,51.19,5.62,63.64,Hemp,Fiber Crops
61.17,44.58,105.4,19.42,61.2,6.19,52.92,Parsnip,Vegetables
70.9,45.42,122.65,17.99,75.18,6.54,55.83,Leek,Vegetables
61.51,25.75,47.18,30.58,38.92,7.27,41.64,Sorghum,Cereals & Grains
51.98,46.32,42.57,27.88,79.93,6.54,215.4,Jute,Cash Crops
65.86,73.09,109.77,26.88,76.38,4.81,149.43,Pineapple,Fruits
117.83,53.28,60.1,13.68,59.76,6.73,75.22,Spinach,Vegetables
64.12,33.21,53.34,16.26,60.85,7.21,55.28,Spinach,Vegetables
106.33,64.28,56.06,24.23,41.79,6.49,52.96,Cotton,Cash Crops
69.32,35.67,53.15,25.4,65.22,5.79,65.75,Bottle Gourd,Vegetables
78.53,41.7,85.25,11.19,70.3,5.8,72.07,Strawberry,Fruits
88.44,70.35,66.28,21.03,62.07,6.48,98.35,Capsicum,Vegetables
40.24,44.4,66.93,14.09,83.97,6.57,71.95,Gooseberry,Fruits
114.07,52.23,63.71,13.55,70.52,7.02,63.91,Celery,Spices & Herbs
71.99,71.89,78.17,18.68,64.21,6.8,74.1,Garlic,Vegetables
67.34,39.32,78.37,5.77,76.52,5.85,84.87,Raspberry,Fruits
71.14,59.42,58.88,25.82,62.04,7.51,131.5,Avocado,Fruits
55.33,61.32,71.52,18.99,58.08,6.88,118.51,Mulberry,Fruits
62.22,45.93,84.37,31.03,68.61,6.49,98.78,Ridgegourd,Vegetables
110.16,40.58,44.21,24.01,84.19,6.96,278.32,Rice,Cereals & Grains
131.82,72.35,82.98,24.62,61.78,5.98,68.26,Maize,Cereals & Grains
31.83,50.54,73.55,30.2,70.72,6.61,117.15,Soybean,Pulses & Legumes
26.81,42.72,52.89,13.13,48.42,6.81,90.04,Lentil,Pulses & Legumes
70.54,45.87,91.07,16.4,64.31,7.52,64.82,Swiss Chard,Vegetables
63.98,44.64,49.3,30.56,58.14,6.91,74.54,Safflower,Oilseeds
88.22,41.92,92.12,21.0,55.87,6.77,70.11,Leek,Vegetables
108.4,75.12,116.89,8.6,58.11,6.37,18.77,Cauliflower,Vegetables
62.02,42.16,69.26,23.72,69.83,6.27,237.1,Cardamom,Cash Crops
70.43,60.3,77.18,21.52,58.97,7.75,62.17,Garlic,Vegetables
76.65,35.13,38.52,19.5,45.87,7.02,81.64,Barley,Cereals & Grains
101.67,39.11,86.56,17.05,61.26,6.79,61.31,Kohlrabi,Vegetables
117.79,58.76,68.98,27.6,60.92,6.68,91.78,Brinjal,Vegetables
69.05,37.85,75.87,18.38,78.59,6.48,256.0,Cardamom,Cash Crops
72.18,50.38,32.94,18.98,44.57,7.63,51.95,Pomegranate,Fruits
72.34,53.46,45.44,15.57,60.44,6.53,68.92,Mint,Spices & Herbs
43.9,31.01,45.87,28.06,45.06,6.52,57.06,Dragon Fruit,Fruits
47.81,44.54,46.02,20.59,81.02,5.95,212.49,Nutmeg,Cash Crops
53.09,41.79,58.96,15.84,65.2,6.7,66.14,Gooseberry,Fruits
95.37,24.47,83.43,27.3,84.93,6.25,267.26,Mangosteen,Fruits
50.62,32.75,38.4,16.41,69.1,6.46,93.65,Coriander,Spices & Herbs
99.87,49.58,56.95,23.71,68.6,6.9,48.01,Spinach,Vegetables
84.25,57.99,77.37,12.95,68.05,6.25,47.61,Swiss Chard,Vegetables
55.37,36.77,37.68,15.27,46.21,6.97,63.13,Flax,Fiber Crops
91.93,53.45,77.9,30.25,63.82,6.14,117.96,Grapefruit,Fruits
44.41,26.5,66.29,12.5,74.67,5.67,91.41,Gooseberry,Fruits
29.29,59.11,57.03,17.4,58.03,6.54,29.75,Lentil,Pulses & Legumes
125.31,57.87,87.95,18.08,54.88,6.62,82.98,Cauliflower,Vegetables
83.18,66.9,62.26,15.21,55.16,6.5,65.13,Sunflower,Oilseeds
37.64,22.44,26.76,23.9,56.09,5.6,21.37,Teff,Cereals & Grains
101.28,69.45,67.21,17.51,57.88,6.67,36.73,Kale,Vegetables
72.47,58.68,102.23,30.1,80.2,5.65,98.68,Longan,Fruits
66.2,51.21,92.82,29.84,79.62,5.65,237.34,Mangosteen,Fruits
180.0,52.48,144.62,40.23,71.02,7.15,100.94,Sugarcane,Cash Crops
31.53,50.57,52.54,23.1,71.57,6.49,74.39,Runner Bean,Pulses & Legumes
85.22,44.6,86.8,13.78,58.03,6.09,75.13,Celery Root,Vegetables
49.8,29.67,21.17,36.31,49.44,6.18,47.95,Millet,Cereals & Grains
84.35,44.31,87.73,27.41,80.4,6.87,171.95,Yam,Vegetables
82.92,28.35,58.15,14.57,82.95,4.86,176.58,Tea,Cash Crops
69.61,35.66,17.44,18.83,65.84,7.22,44.79,Quinoa,Cereals & Grains
65.72,30.9,58.63,32.54,70.73,5.68,65.93,Bottle Gourd,Vegetables
49.72,32.74,61.4,39.86,43.56,6.71,48.88,Fig,Fruits
73.95,24.94,62.76,19.79,70.93,6.64,69.99,Mulberry,Fruits
56.42,33.01,94.19,19.14,57.83,4.91,149.4,Pineapple,Fruits
103.41,49.71,97.74,21.69,79.43,6.16,231.47,Arecanut,Plantation Crops
125.98,70.13,86.2,27.03,59.1,6.75,99.51,Sweet Corn,Vegetables
109.26,33.54,69.9,21.27,71.01,6.31,105.24,Mint,Spices & Herbs
10.0,54.32,34.91,16.03,50.23,5.99,74.39,Field Pea,Pulses & Legumes
23.08,28.85,32.97,38.35,34.11,6.44,65.02,Cowpea,Pulses & Legumes
64.87,57.19,75.51,15.75,69.97,8.24,123.53,Peach,Fruits
61.88,40.86,54.9,26.26,56.71,6.33,39.07,Moringa,Plantation Crops
55.84,69.82,76.26,31.04,74.13,6.27,111.57,Bitter Gourd,Vegetables
66.21,54.56,95.99,23.72,64.79,7.63,106.12,Mint,Spices & Herbs
23.92,50.25,53.45,26.94,45.5,6.81,77.08,Cowpea,Pulses & Legumes
95.37,57.86,79.29,24.48,70.3,5.97,183.29,Turmeric,Cash Crops
73.91,33.75,66.7,30.63,82.2,5.84,208.42,Black Pepper,Cash Crops
95.77,48.32,96.39,25.91,74.86,7.16,151.22,Yam,Vegetables
60.27,67.04,104.27,24.8,75.35,6.68,102.11,Orange,Fruits
44.16,40.33,73.07,22.67,68.09,6.35,86.83,Sweet Potato,Vegetables
48.44,43.62,49.78,22.36,64.26,6.03,48.56,Gooseberry,Fruits
67.2,56.02,86.22,34.77,53.54,6.76,93.35,Capsicum,Vegetables
73.47,48.03,70.15,22.88,59.2,6.29,43.58,Watermelon,Fruits
68.63,37.37,90.55,15.48,62.6,6.15,116.85,Apple,Fruits
83.31,70.91,72.08,26.45,73.81,7.22,88.12,Capsicum,Vegetables
45.51,27.14,47.27,36.91,35.84,7.41,38.19,Olive,Fruits
40.31,27.24,50.59,39.26,52.89,7.49,45.59,Sisal,Fiber Crops
64.75,65.17,72.26,26.29,64.02,6.75,48.82,Garlic,Vegetables
98.24,44.39,79.57,26.49,77.85,6.57,90.63,Cucumber,Vegetables
22.54,26.07,60.81,26.79,59.79,7.35,15.77,Cluster Bean,Vegetables
74.52,63.72,72.62,21.61,56.89,7.53,53.46,Zucchini,Vegetables
44.21,34.4,35.53,33.65,82.78,6.65,103.61,Cashew,Plantation Crops
54.93,26.35,40.64,25.04,53.29,7.75,50.3,Olive,Fruits
72.3,49.33,73.35,10.15,56.56,6.17,48.58,Strawberry,Fruits
77.38,57.64,99.85,24.45,76.63,6.17,93.72,Tomato,Vegetables
72.67,32.77,39.33,5.0,48.89,7.22,61.74,Barley,Cereals & Grains
51.36,12.64,29.03,12.58,36.55,8.38,62.61,Fennel,Spices & Herbs
49.84,28.68,45.69,20.89,58.23,6.51,58.94,Dill,Spices & Herbs
64.61,57.87,74.75,26.52,69.06,6.19,87.13,Orange,Fruits
78.93,50.86,109.06,20.12,59.13,6.55,82.04,Leek,Vegetables
82.32,61.73,82.9,23.48,86.45,6.29,111.05,Jackfruit,Fruits
90.97,24.52,51.14,24.29,71.94,6.13,209.24,Coffee,Cash Crops
22.53,37.19,67.22,25.68,65.5,6.85,70.76,Alfalfa,Fodder Crops
73.0,32.97,30.94,23.0,58.81,6.54,56.83,Amaranth,Cereals & Grains
43.35,31.89,67.83,25.45,42.16,6.18,78.16,Watermelon,Fruits
42.56,47.58,67.74,34.46,69.05,5.35,89.27,Moringa,Plantation Crops
14.4,37.72,41.71,21.49,74.98,5.87,80.45,Runner Bean,Pulses & Legumes
35.43,33.62,36.91,31.89,53.97,7.15,51.29,Sisal,Fiber Crops
48.56,20.74,39.33,23.69,29.55,5.98,33.02,Olive,Fruits
96.22,41.25,63.86,11.4,78.16,7.3,48.65,Kale,Vegetables
22.89,51.01,25.39,25.02,62.07,6.08,34.63,Cowpea,Pulses & Legumes
65.39,44.6,74.71,12.57,70.98,6.52,55.72,Lettuce,Vegetables
64.94,30.85,38.72,22.29,61.76,7.44,44.55,Amaranth,Cereals & Grains
80.57,53.3,74.72,22.92,85.34,5.87,133.82,Turmeric,Cash Crops
29.11,51.65,51.5,24.63,77.92,6.47,102.06,Persimmon,Fruits
77.33,41.7,96.71,22.25,67.75,6.29,78.97,Leek,Vegetables
49.86,36.55,63.07,32.95,49.79,6.16,34.6,Sisal,Fiber Crops
76.77,65.59,60.34,26.45,83.7,5.36,212.87,Turmeric,Cash Crops
95.07,56.28,96.92,14.63,78.4,6.96,66.64,Celery,Spices & Herbs
91.94,41.5,82.93,27.67,71.43,6.26,123.62,Turmeric,Cash Crops
71.64,41.68,73.29,30.94,83.67,6.44,185.3,Passion Fruit,Fruits
102.22,40.12,91.92,14.38,61.03,6.63,37.33,Artichoke,Vegetables
76.37,40.36,42.46,31.41,66.87,6.89,116.58,Kenaf,Fiber Crops
95.07,78.88,65.04,22.2,73.74,6.24,51.02,Capsicum,Vegetables
62.96,43.87,106.73,16.05,55.67,6.66,32.57,Carrot,Vegetables
38.38,54.99,71.25,26.94,67.61,6.83,95.64,Soybean,Pulses & Legumes
92.25,48.43,44.72,20.55,64.81,6.75,53.06,Spinach,Vegetables
77.53,36.12,37.52,25.47,45.15,6.41,45.72,Sorghum,Cereals & Grains
79.46,54.31,90.67,8.57,54.15,5.84,97.99,Pear,Fruits
73.02,49.44,58.87,19.89,61.43,6.18,145.6,Papaya,Fruits
112.26,62.75,47.36,25.02,75.81,6.38,200.69,Rice,Cereals & Grains
52.96,40.33,64.25,28.69,93.75,4.11,237.72,Rubber,Cash Crops
74.97,25.93,38.17,24.09,77.0,5.99,31.7,Sorghum,Cereals & Grains
56.56,39.0,47.05,11.49,58.46,6.02,52.17,Coriander,Spices & Herbs
92.81,62.94,55.76,25.49,68.24,7.53,71.58,Okra,Vegetables
67.16,50.44,75.67,11.44,81.19,6.54,127.98,Pear,Fruits
35.82,39.58,88.52,21.17,83.2,5.89,215.61,Cocoa,Plantation Crops
99.98,40.15,45.77,11.09,52.58,5.98,69.34,Oats,Cereals & Grains
21.29,41.67,34.37,30.3,81.0,7.42,117.49,Pigeon Pea,Pulses & Legumes
63.92,49.85,51.68,27.28,69.55,6.49,69.84,Castor,Oilseeds
88.59,34.07,141.63,28.75,82.4,5.66,133.12,Taro,Vegetables
70.78,64.61,59.54,24.31,75.6,6.64,46.16,Turmeric,Cash Crops
102.96,52.45,38.67,24.19,50.62,7.24,81.1,Wheat,Cereals & Grains
65.33,41.69,85.67,23.91,68.54,6.31,96.74,Sweet Potato,Vegetables
55.82,40.95,77.84,11.72,55.08,6.59,59.27,Lettuce,Vegetables
34.58,30.09,57.93,22.59,66.57,7.33,83.12,Tamarind,Plantation Crops
37.03,56.95,63.86,27.25,65.98,6.8,93.31,Soybean,Pulses & Legumes
99.81,113.17,119.16,18.47,79.29,5.41,71.35,Potato,Vegetables
68.01,43.26,44.76,18.92,91.37,5.25,84.56,Tea,Cash Crops
55.71,33.57,43.61,19.21,38.33,5.99,79.65,Olive,Fruits
45.68,42.23,79.21,13.03,61.66,3.59,70.71,Blueberry,Fruits
24.96,44.4,23.11,13.21,55.82,7.77,40.58,Lentil,Pulses & Legumes
41.68,45.31,70.45,12.85,57.66,5.77,118.05,Plum,Fruits
54.11,25.56,39.3,12.19,47.13,6.35,63.18,Coriander,Spices & Herbs
86.64,44.64,26.49,17.33,85.04,4.89,140.16,Tea,Cash Crops
84.86,58.02,72.15,35.1,80.56,6.9,75.22,Capsicum,Vegetables
51.83,42.13,79.72,22.01,75.81,7.15,76.42,Persimmon,Fruits
100.55,43.53,56.53,20.45,69.66,7.41,66.68,Zucchini,Vegetables
23.23,39.25,41.71,29.49,48.7,8.18,62.82,Cluster Bean,Vegetables
53.79,50.63,100.05,25.98,79.01,5.79,65.76,Sweet Potato,Vegetables
64.3,25.52,84.0,28.17,68.08,6.13,72.3,Bottle Gourd,Vegetables
105.23,69.0,106.4,18.37,67.39,7.13,48.99,Asparagus,Vegetables
124.46,114.65,101.21,13.09,66.07,5.96,79.75,Potato,Vegetables
67.3,37.1,53.14,18.66,89.6,4.93,176.68,Tea,Cash Crops
21.24,52.9,43.16,27.3,49.69,7.74,54.31,Faba Bean,Pulses & Legumes
92.14,40.38,53.36,35.92,48.12,6.36,77.31,Sudan Grass,Fodder Crops
17.28,62.79,27.44,19.35,58.27,6.19,41.81,Field Pea,Pulses & Legumes
37.18,27.7,26.71,15.33,46.0,6.89,49.78,Ajwain,Spices & Herbs
86.12,46.94,81.8,17.44,68.84,5.99,151.58,Longan,Fruits
22.93,62.13,43.1,14.27,45.29,7.21,68.74,Faba Bean,Pulses & Legumes
84.3,83.95,89.54,10.96,72.97,6.84,52.59,Kale,Vegetables
58.46,34.31,43.42,31.7,70.89,6.39,189.11,Nutmeg,Cash Crops
52.33,34.08,73.12,23.22,76.4,7.22,78.0,Persimmon,Fruits
55.72,29.81,56.04,19.55,72.26,6.01,70.19,Basil,Spices & Herbs
87.44,62.08,105.22,18.28,64.7,7.43,49.17,Beetroot,Vegetables
63.6,32.77,37.12,19.36,49.05,7.47,82.74,Safflower,Oilseeds
97.49,76.09,94.17,22.04,70.77,6.34,103.47,Tomato,Vegetables
106.96,49.14,38.89,14.81,52.12,7.07,85.57,Canola,Oilseeds
51.96,45.9,58.6,18.93,60.87,6.7,51.99,Radish,Vegetables
82.93,38.84,40.67,27.67,82.65,8.5,210.69,Jute,Cash Crops
70.58,26.5,43.17,14.2,65.02,7.11,81.78,Rye,Cereals & Grains
111.84,55.26,77.94,12.88,76.15,7.53,41.0,Kale,Vegetables
42.66,25.95,39.31,28.49,47.28,7.12,77.02,Olive,Fruits
32.57,27.38,52.6,32.16,100.0,5.23,301.63,Rubber,Cash Crops
47.44,50.91,79.79,37.11,70.83,7.43,134.98,Ridgegourd,Vegetables
91.43,63.38,76.48,27.86,52.41,8.47,59.85,Cotton,Cash Crops
26.29,33.82,57.37,18.91,77.39,7.63,55.07,Berseem,Fodder Crops
81.17,59.14,97.79,23.65,62.63,6.72,70.43,Zucchini,Vegetables
89.74,45.02,39.94,34.75,41.31,7.43,55.13,Sudan Grass,Fodder Crops
62.21,41.93,75.6,18.77,90.1,4.19,144.29,Turmeric,Cash Crops
27.85,31.36,31.49,32.02,38.45,6.14,38.72,Moth Bean,Pulses & Legumes
92.68,54.44,44.21,22.96,75.73,7.61,132.45,Jute,Cash Crops
67.12,24.36,48.95,25.82,65.84,6.62,106.67,Basil,Spices & Herbs
36.52,59.43,24.18,30.62,72.35,6.9,77.36,Pigeon Pea,Pulses & Legumes
28.57,19.97,38.93,35.65,20.53,7.75,27.84,Neem,Plantation Crops
80.11,50.68,57.73,31.19,64.27,6.37,68.43,Muskmelon,Fruits
60.36,22.56,57.69,37.41,47.15,6.07,75.1,Olive,Fruits
39.3,52.21,45.47,26.86,45.75,7.16,41.72,Lentil,Pulses & Legumes
51.1,42.8,42.68,14.92,59.14,7.13,93.02,Linseed,Oilseeds
107.75,38.36,157.36,27.77,82.85,6.78,95.07,Banana,Fruits
27.26,45.33,41.81,5.89,74.05,5.38,66.84,Peas,Pulses & Legumes
68.53,54.84,54.24,26.64,68.68,6.46,103.74,Castor,Oilseeds
49.82,53.85,43.81,22.98,85.0,6.37,213.72,Rambutan,Fruits
61.27,50.04,77.4,24.37,68.03,6.76,116.34,Muskmelon,Fruits
104.84,52.75,75.04,6.7,61.66,7.16,68.78,Artichoke,Vegetables
81.42,62.21,93.68,15.17,61.82,6.37,46.29,Beetroot,Vegetables
82.72,46.91,97.03,12.17,79.36,5.81,41.32,Celery Root,Vegetables
53.79,46.35,71.95,8.4,55.65,6.38,142.35,Apricot,Fruits
57.5,17.12,45.56,23.56,49.94,7.8,61.92,Olive,Fruits
95.05,40.38,75.67,28.25,60.92,4.9,72.86,Okra,Vegetables
98.65,57.57,64.07,11.35,76.21,6.68,61.03,Celery,Spices & Herbs
74.89,56.14,45.35,11.92,63.27,6.2,51.96,Endive,Vegetables
67.72,43.45,89.7,26.31,87.07,7.21,139.9,Yam,Vegetables
114.11,46.71,94.25,21.56,63.48,7.23,84.95,Kohlrabi,Vegetables
67.62,56.5,29.62,14.95,65.65,7.17,82.99,Cherry,Fruits
63.37,44.26,94.64,19.09,57.01,5.96,103.44,Lemon,Fruits
55.1,21.7,56.8,23.42,68.95,7.29,262.5,Clove,Cash Crops
60.92,21.59,41.76,21.12,87.68,7.11,195.18,Jute,Cash Crops
89.16,69.61,46.54,30.27,74.16,5.72,84.21,Kenaf,Fiber Crops
59.8,24.15,44.09,16.7,56.22,7.67,66.59,Safflower,Oilseeds
69.28,42.99,69.11,26.73,46.91,7.12,80.99,Watermelon,Fruits
33.13,55.18,54.43,21.25,74.51,8.11,45.2,Berseem,Fodder Crops
89.81,40.72,60.73,12.83,60.21,6.62,106.6,Cherry,Fruits
67.44,31.88,39.79,9.21,44.94,6.61,95.02,Barley,Cereals & Grains
61.76,36.89,54.87,22.1,59.69,6.55,80.97,Dill,Spices & Herbs
74.03,36.88,43.36,31.29,40.09,6.54,42.99,Sorghum,Cereals & Grains
30.52,54.62,33.36,24.95,72.77,7.05,169.63,Pigeon Pea,Pulses & Legumes
61.12,52.83,71.71,19.13,64.56,6.96,65.66,Onion,Vegetables
67.73,69.04,81.67,17.55,62.19,6.22,43.48,Garlic,Vegetables
21.93,53.44,35.16,17.46,66.51,5.93,66.99,Peas,Pulses & Legumes
76.04,69.35,132.97,31.68,72.6,6.76,110.0,Taro,Vegetables
43.67,30.43,25.16,17.96,39.82,8.11,27.84,Cumin,Spices & Herbs
107.39,36.38,70.09,15.64,63.0,6.63,75.74,Celery,Spices & Herbs
15.41,49.05,39.68,18.07,65.68,6.15,89.43,Runner Bean,Pulses & Legumes
107.31,47.27,97.47,24.34,62.03,6.54,88.76,Tomato,Vegetables
106.55,41.37,46.07,20.11,57.17,6.58,108.92,Kenaf,Fiber Crops
26.51,60.11,64.13,21.96,63.94,7.91,79.78,Berseem,Fodder Crops
52.18,39.76,77.07,30.3,45.7,6.67,20.72,Lemon,Fruits
27.93,41.41,36.42,31.17,73.8,7.65,89.7,Green Gram,Pulses & Legumes
61.12,32.23,37.11,29.17,52.43,7.51,43.87,Sorghum,Cereals & Grains
112.58,71.64,81.55,18.57,54.94,6.83,72.95,Sweet Corn,Vegetables
24.74,53.77,37.55,17.96,57.62,6.46,65.07,Field Pea,Pulses & Legumes
50.21,21.47,37.15,19.02,66.77,7.58,41.27,Fennel,Spices & Herbs
80.02,51.59,79.08,22.51,71.2,5.88,56.62,Okra,Vegetables
86.02,57.21,71.85,25.39,53.59,8.07,165.97,Papaya,Fruits
51.35,33.42,43.57,17.59,61.22,4.89,60.76,Blueberry,Fruits
33.84,59.65,48.87,25.69,70.54,6.11,91.42,Runner Bean,Pulses & Legumes
98.81,53.39,69.69,25.36,75.46,6.97,89.91,Okra,Vegetables
34.86,34.13,44.54,24.49,58.94,6.05,61.69,Fennel,Spices & Herbs
61.42,41.24,83.43,24.57,72.22,5.37,191.18,Mangosteen,Fruits
58.93,30.51,63.7,14.32,63.62,6.25,60.37,Endive,Vegetables
99.21,60.3,54.38,27.35,57.78,6.41,81.05,Hemp,Fiber Crops
15.85,22.56,31.22,32.51,43.72,6.71,31.82,Moth Bean,Pulses & Legumes
75.69,54.75,84.56,23.47,57.26,6.92,83.66,Mango,Fruits
97.19,52.9,54.05,11.55,55.77,6.98,98.72,Canola,Oilseeds
68.16,31.13,98.13,19.08,51.5,6.04,75.57,Tobacco,Cash Crops
45.34,37.19,43.98,27.79,83.14,6.53,210.39,Clove,Cash Crops
84.12,46.73,109.73,19.81,62.77,5.99,40.37,Kohlrabi,Vegetables
70.93,47.15,86.69,33.99,62.46,6.48,84.99,Pumpkin,Vegetables
76.72,26.21,101.07,9.79,62.25,7.63,55.59,Beetroot,Vegetables
37.73,23.43,55.81,35.1,66.36,7.74,46.46,Tamarind,Plantation Crops
25.0,24.2,35.74,32.93,58.94,7.72,75.14,Cowpea,Pulses & Legumes
77.13,55.78,88.21,32.05,77.64,7.66,125.07,Rambutan,Fruits
99.25,78.82,103.84,15.71,59.69,6.76,69.46,Brussels Sprouts,Vegetables
100.56,59.09,72.29,16.96,72.43,6.18,58.37,Kale,Vegetables
29.33,53.02,27.62,25.49,57.44,6.98,84.2,Pigeon Pea,Pulses & Legumes
79.05,40.65,36.97,5.12,48.23,6.47,97.37,Rye,Cereals & Grains
92.54,43.26,55.99,12.27,48.53,7.23,78.25,Wheat,Cereals & Grains
77.2,50.3,69.84,16.35,64.16,7.15,49.59,Onion,Vegetables
70.15,32.98,70.58,22.9,45.02,5.86,79.9,Watermelon,Fruits
59.85,36.83,53.78,27.38,80.24,6.02,202.8,Vanilla,Cash Crops
56.24,42.97,92.27,25.32,79.04,5.54,53.9,Sweet Potato,Vegetables
56.87,50.82,48.7,24.87,73.11,7.16,91.5,Kenaf,Fiber Crops
73.78,68.21,68.19,21.12,56.11,7.16,35.55,Onion,Vegetables
81.63,52.75,118.2,31.54,71.71,6.57,156.98,Taro,Vegetables
45.46,34.61,79.72,23.91,66.44,6.45,147.53,Persimmon,Fruits
126.74,60.42,55.0,31.38,84.76,6.19,208.69,Rice,Cereals & Grains
41.24,54.14,60.35,34.64,69.94,6.24,61.23,Moringa,Plantation Crops
58.05,42.6,108.71,17.78,59.49,5.98,56.45,Leek,Vegetables
115.12,41.94,108.58,26.25,68.79,5.51,159.19,Banana,Fruits
77.96,58.72,76.06,24.25,75.82,5.35,122.81,Grapefruit,Fruits
43.93,27.46,42.31,9.91,51.8,5.55,41.03,Dill,Spices & Herbs
36.16,54.21,46.97,20.91,54.93,6.53,76.96,Alfalfa,Fodder Crops
85.92,27.03,75.49,34.83,82.76,5.09,298.64,Rubber,Cash Crops
87.14,55.41,66.74,24.7,65.07,7.07,89.96,Swiss Chard,Vegetables
66.63,43.76,57.46,17.96,55.36,6.22,81.95,Mustard,Oilseeds
78.7,57.31,114.75,18.28,71.57,7.15,115.64,Kiwi,Fruits
75.21,46.81,64.81,26.27,77.88,5.62,117.73,Jackfruit,Fruits
59.13,24.56,32.47,20.3,53.01,7.26,38.41,Fennel,Spices & Herbs
72.77,35.64,48.49,25.95,67.1,6.71,89.69,Pumpkin,Vegetables
101.11,52.53,82.33,27.16,68.72,7.41,204.48,Papaya,Fruits
28.03,35.99,30.46,27.5,34.35,6.64,49.32,Cowpea,Pulses & Legumes
37.97,36.75,43.88,32.47,55.01,6.99,46.37,Sisal,Fiber Crops
82.07,45.04,75.28,7.53,48.2,6.31,66.52,Apricot,Fruits
76.61,46.02,89.95,31.15,80.94,5.73,242.37,Mangosteen,Fruits
30.78,36.71,43.82,28.91,29.09,7.41,35.44,Neem,Plantation Crops
40.99,40.79,44.46,35.78,51.05,6.36,37.39,Sisal,Fiber Crops
19.94,58.16,42.94,11.68,65.98,6.53,67.2,Peas,Pulses & Legumes
56.92,28.38,94.89,25.13,69.46,6.67,121.67,Persimmon,Fruits
85.79,35.8,119.48,27.94,73.89,5.89,166.52,Taro,Vegetables
63.06,57.46,48.32,17.79,60.83,6.49,148.49,Pear,Fruits
28.22,20.41,53.63,31.79,45.45,8.64,25.22,Neem,Plantation Crops
65.05,44.33,83.29,29.57,73.5,6.56,185.42,Mangosteen,Fruits
78.82,46.19,74.26,7.0,65.64,6.46,94.98,Plum,Fruits
55.86,45.2,64.74,18.27,70.34,7.15,67.98,Radish,Vegetables
100.42,105.54,133.1,15.88,68.27,5.92,67.35,Potato,Vegetables
61.84,35.59,61.17,16.16,65.0,7.05,64.71,Radish,Vegetables
78.78,64.71,54.72,20.59,38.4,6.3,83.04,Cotton,Cash Crops
42.72,27.3,30.59,23.37,66.12,9.5,70.31,Fennel,Spices & Herbs
40.18,32.54,14.63,18.3,48.97,8.89,44.48,Ajwain,Spices & Herbs
79.45,39.36,66.33,42.96,34.36,8.49,37.11,Date Palm,Plantation Crops
50.14,38.24,53.61,21.17,77.46,6.38,47.86,Basil,Spices & Herbs
59.36,38.64,118.17,10.53,50.15,6.32,74.52,Parsnip,Vegetables
30.23,53.02,33.62,5.0,77.02,6.7,71.7,Peas,Pulses & Legumes
58.48,10.0,45.01,21.05,65.42,6.27,78.36,Castor,Oilseeds
88.2,65.22,53.81,24.83,54.92,7.53,65.5,Hemp,Fiber Crops
57.97,19.37,74.6,40.41,90.73,5.29,187.86,Rubber,Cash Crops
34.59,58.66,33.27,40.8,73.43,7.12,69.64,Green Gram,Pulses & Legumes
52.96,35.67,24.78,28.06,70.1,5.99,83.09,Niger Seed,Oilseeds
55.68,19.63,38.57,27.77,71.36,4.19,210.07,Rubber,Cash Crops
111.08,71.47,100.71,12.62,56.12,7.28,85.54,Cauliflower,Vegetables
35.47,39.2,49.32,17.04,49.37,7.93,50.74,Neem,Plantation Crops
51.85,36.76,59.38,14.97,77.76,6.43,44.83,Plum,Fruits
86.22,53.34,100.1,19.66,56.32,6.61,61.23,Leek,Vegetables
118.67,102.64,91.18,17.18,68.83,4.87,60.1,Potato,Vegetables
72.13,49.2,82.73,16.95,50.54,6.94,74.26,Kohlrabi,Vegetables
57.46,39.82,59.94,18.22,70.46,7.0,44.22,Radish,Vegetables
45.42,55.93,50.53,20.78,68.87,7.27,71.51,Spinach,Vegetables
62.62,38.33,91.69,12.3,78.04,5.6,68.86,Raspberry,Fruits
83.61,36.41,45.25,15.35,48.72,6.13,95.07,Mustard,Oilseeds
74.21,30.36,72.16,36.54,79.15,6.7,65.06,Bitter Gourd,Vegetables
54.47,44.27,73.27,28.74,53.73,7.09,94.22,Watermelon,Fruits
77.49,88.7,51.03,33.9,66.01,7.11,112.92,Castor,Oilseeds
26.09,66.17,41.12,29.91,60.29,6.32,55.06,Runner Bean,Pulses & Legumes
28.25,33.3,40.7,35.36,82.06,7.1,23.03,Neem,Plantation Crops
45.25,26.6,54.33,16.24,64.69,6.12,79.07,Tamarind,Plantation Crops
144.34,49.62,86.15,29.79,72.91,7.43,167.13,Sugarcane,Cash Crops
79.38,44.11,38.79,11.79,55.7,7.01,59.25,Rye,Cereals & Grains
72.18,50.78,73.78,18.92,72.97,6.58,98.12,Pumpkin,Vegetables
46.5,27.34,107.63,19.79,67.55,6.29,60.42,Lemon,Fruits
25.62,45.63,33.43,34.77,60.74,7.19,44.4,Cluster Bean,Vegetables
52.36,17.02,41.15,19.64,70.92,5.48,132.99,Cashew,Plantation Crops
67.76,57.73,70.8,18.93,65.99,6.77,77.5,Onion,Vegetables
77.58,60.35,80.39,18.1,44.69,6.63,61.81,Apricot,Fruits
104.23,50.02,85.57,33.19,79.46,5.62,128.51,Napier Grass,Fodder Crops
67.2,51.29,63.99,35.92,55.23,7.02,76.52,Mango,Fruits
26.34,46.03,54.84,14.4,55.51,8.15,46.33,Berseem,Fodder Crops
